a.kɔ̃.pa.ɲe	a.kɔ̃.paɲ	V;PRES;SG;3P
a.kɔ̃.pa.ɲe	a.kɔ̃.pa.ɲɔ̃	V;PRES;PL;1P
a.kɔ̃.pa.ɲe	a.kɔ̃.pa.ɲe	V;PRES;PL;2P
a.kɔ̃.pa.ɲe	a.kɔ̃.paɲ	V;PRES;PL;3P
a.kɔʁ.de	a.kɔʁ.de	V;INF
a.kɔʁ.de	a.kɔʁ.dɑ̃	V;PRES;GER
a.kɔʁ.de	a.kɔʁ.de	V;PST;PP
a.kɔʁ.de	a.kɔʁd	V;PRES;SG;1P
a.kɔʁ.de	a.kɔʁd	V;PRES;SG;2P
a.kɔʁ.de	a.kɔʁd	V;PRES;SG;3P
a.kɔʁ.de	a.kɔʁ.dɔ̃	V;PRES;PL;1P
a.kɔʁ.de	a.kɔʁ.de	V;PRES;PL;2P
a.kɔʁ.de	a.kɔʁd	V;PRES;PL;3P
a.kʁɔ.ʃe	a.kʁɔ.ʃe	V;INF
a.kʁɔ.ʃe	a.kʁɔ.ʃɑ̃	V;PRES;GER
a.kʁɔ.ʃe	a.kʁɔ.ʃe	V;PST;PP
a.kʁɔ.ʃe	a.kʁɔʃ	V;PRES;SG;1P
a.kʁɔ.ʃe	a.kʁɔʃ	V;PRES;SG;2P
a.kʁɔ.ʃe	a.kʁɔʃ	V;PRES;SG;3P
a.kʁɔ.ʃe	a.kʁɔ.ʃɔ̃	V;PRES;PL;1P
a.kʁɔ.ʃe	a.kʁɔ.ʃe	V;PRES;PL;2P
a.kʁɔ.ʃe	a.kʁɔʃ	V;PRES;PL;3P
a.kœ.jiʁ	a.kœ.jiʁ	V;INF
a.kœ.jiʁ	a.kœ.jɑ̃	V;PRES;GER
a.kœ.jiʁ	a.kœ.ji	V;PST;PP
a.kœ.jiʁ	a.kœj	V;PRES;SG;1P
a.kœ.jiʁ	a.kœj	V;PRES;SG;2P
a.kœ.jiʁ	a.kœj	V;PRES;SG;3P
a.kœ.jiʁ	a.kœ.jɔ̃	V;PRES;PL;1P
a.kœ.jiʁ	a.kœ.je	V;PRES;PL;2P
a.kœ.jiʁ	a.kœj	V;PRES;PL;3P
a.ky.ze	a.ky.ze	V;INF
a.ky.ze	a.ky.zɑ̃	V;PRES;GER
a.ky.ze	a.ky.ze	V;PST;PP
a.ky.ze	a.kyz	V;PRES;SG;1P
a.ky.ze	a.kyz	V;PRES;SG;2P
a.ky.ze	a.kyz	V;PRES;SG;3P
a.ky.ze	a.ky.zɔ̃	V;PRES;PL;1P
a.ky.ze	a.ky.ze	V;PRES;PL;2P
a.ky.ze	a.kyz	V;PRES;PL;3P
aʃ.te	aʃ.te	V;INF
aʃ.te	aʃ.tɑ̃	V;PRES;GER
aʃ.te	aʃ.te	V;PST;PP
aʃ.te	a.ʃɛt	V;PRES;SG;1P
aʃ.te	a.ʃɛt	V;PRES;SG;2P
aʃ.te	a.ʃɛt	V;PRES;SG;3P
aʃ.te	aʃ.tɔ̃	V;PRES;PL;1P
aʃ.te	aʃ.te	V;PRES;PL;2P
aʃ.te	a.ʃɛt	V;PRES;PL;3P
aʃ.ve	aʃ.ve	V;INF
aʃ.ve	aʃ.vɑ̃	V;PRES;GER
aʃ.ve	aʃ.ve	V;PST;PP
aʃ.ve	a.ʃɛv	V;PRES;SG;1P
aʃ.ve	a.ʃɛv	V;PRES;SG;2P
aʃ.ve	a.ʃɛv	V;PRES;SG;3P
aʃ.ve	aʃ.vɔ̃	V;PRES;PL;1P
aʃ.ve	aʃ.ve	V;PRES;PL;2P
aʃ.ve	a.ʃɛv	V;PRES;PL;3P
a.ke.ʁiʁ	a.ke.ʁiʁ	V;INF
a.ke.ʁiʁ	a.ke.ʁɑ̃	V;PRES;GER
a.ke.ʁiʁ	a.ki	V;PST;PP
a.ke.ʁiʁ	a.kjɛʁ	V;PRES;SG;1P
a.ke.ʁiʁ	a.kjɛʁ	V;PRES;SG;2P
a.ke.ʁiʁ	a.kjɛʁ	V;PRES;SG;3P
a.ke.ʁiʁ	a.ke.ʁɔ̃	V;PRES;PL;1P
a.ke.ʁiʁ	a.ke.ʁe	V;PRES;PL;2P
a.ke.ʁiʁ	a.kjɛʁ	V;PRES;PL;3P
ad.mɛtʁ	ad.mɛtʁ	V;INF
ad.mɛtʁ	ad.mɛ.tɑ̃	V;PRES;GER
ad.mɛtʁ	ad.mi	V;PST;PP
ad.mɛtʁ	ad.mɛ	V;PRES;SG;1P
ad.mɛtʁ	ad.mɛ	V;PRES;SG;2P
ad.mɛtʁ	ad.mɛ	V;PRES;SG;3P
ad.mɛtʁ	ad.mɛ.tɔ̃	V;PRES;PL;1P
ad.mɛtʁ	ad.mɛ.te	V;PRES;PL;2P
ad.mɛtʁ	ad.mɛt	V;PRES;PL;3P
ad.mi.ʁe	ad.mi.ʁe	V;INF
ad.mi.ʁe	ad.mi.ʁɑ̃	V;PRES;GER
ad.mi.ʁe	ad.mi.ʁe	V;PST;PP
ad.mi.ʁe	ad.miʁ	V;PRES;SG;1P
ad.mi.ʁe	ad.miʁ	V;PRES;SG;2P
ad.mi.ʁe	ad.miʁ	V;PRES;SG;3P
ad.mi.ʁe	ad.mi.ʁɔ̃	V;PRES;PL;1P
ad.mi.ʁe	ad.mi.ʁe	V;PRES;PL;2P
ad.mi.ʁe	ad.miʁ	V;PRES;PL;3P
a.dɔ.ʁe	a.dɔ.ʁe	V;INF
a.dɔ.ʁe	a.dɔ.ʁɑ̃	V;PRES;GER
a.dɔ.ʁe	a.dɔ.ʁe	V;PST;PP
a.dɔ.ʁe	a.dɔʁ	V;PRES;SG;1P
a.dɔ.ʁe	a.dɔʁ	V;PRES;SG;2P
a.dɔ.ʁe	a.dɔʁ	V;PRES;SG;3P
a.dɔ.ʁe	a.dɔ.ʁɔ̃	V;PRES;PL;1P
a.dɔ.ʁe	a.dɔ.ʁe	V;PRES;PL;2P
a.dɔ.ʁe	a.dɔʁ	V;PRES;PL;3P
a.dʁe.se	a.dʁe.se	V;INF
a.dʁe.se	a.dʁe.sɑ̃	V;PRES;GER
a.dʁe.se	a.dʁe.se	V;PST;PP
a.dʁe.se	a.dʁɛs	V;PRES;SG;1P
a.dʁe.se	a.dʁɛs	V;PRES;SG;2P
a.dʁe.se	a.dʁɛs	V;PRES;SG;3P
a.dʁe.se	a.dʁe.sɔ̃	V;PRES;PL;1P
a.dʁe.se	a.dʁe.se	V;PRES;PL;2P
a.dʁe.se	a.dʁɛs	V;PRES;PL;3P
a.fɛ.bliʁ	a.fɛ.bliʁ	V;INF
a.fɛ.bliʁ	a.fɛ.bli.sɑ̃	V;PRES;GER
a.fɛ.bliʁ	a.fɛ.bli	V;PST;PP
a.fɛ.bliʁ	a.fɛ.bli	V;PRES;SG;1P
a.fɛ.bliʁ	a.fɛ.bli	V;PRES;SG;2P
a.fɛ.bliʁ	a.fɛ.bli	V;PRES;SG;3P
a.fɛ.bliʁ	a.fɛ.bli.sɔ̃	V;PRES;PL;1P
a.fɛ.bliʁ	a.fɛ.bli.se	V;PRES;PL;2P
a.fɛ.bliʁ	a.fɛ.blis	V;PRES;PL;3P
a.ɡa.se	a.ɡa.se	V;INF
a.ɡa.se	a.ɡa.sɑ̃	V;PRES;GER
a.ɡa.se	a.ɡa.se	V;PST;PP
a.ɡa.se	a.ɡas	V;PRES;SG;1P
a.ɡa.se	a.ɡas	V;PRES;SG;2P
a.ɡa.se	a.ɡas	V;PRES;SG;3P
a.ɡa.se	a.ɡa.sɔ̃	V;PRES;PL;1P
a.ɡa.se	a.ɡa.se	V;PRES;PL;2P
a.ɡa.se	a.ɡas	V;PRES;PL;3P
a.ʒiʁ	a.ʒiʁ	V;INF
a.ʒiʁ	a.ʒi.sɑ̃	V;PRES;GER
a.ʒiʁ	a.ʒi	V;PST;PP
a.ʒiʁ	a.ʒi	V;PRES;SG;1P
a.ʒiʁ	a.ʒi	V;PRES;SG;2P
a.ʒiʁ	a.ʒi	V;PRES;SG;3P
a.ʒiʁ	a.ʒi.sɔ̃	V;PRES;PL;1P
a.ʒiʁ	a.ʒi.se	V;PRES;PL;2P
a.ʒiʁ	a.ʒis	V;PRES;PL;3P
ɛ.de	ɛ.de	V;INF
ɛ.de	e.dɑ̃	V;PRES;GER
ɛ.de	e.de	V;PST;PP
ɛ.de	ɛd	V;PRES;SG;1P
ɛ.de	ɛd	V;PRES;SG;2P
ɛ.de	ɛd	V;PRES;SG;3P
ɛ.de	e.dɔ̃	V;PRES;PL;1P
ɛ.de	e.de	V;PRES;PL;2P
ɛ.de	ɛd	V;PRES;PL;3P
e.me	e.me	V;INF
e.me	e.mɑ̃	V;PRES;GER
e.me	e.me	V;PST;PP
e.me	ɛm	V;PRES;SG;1P
e.me	ɛm	V;PRES;SG;2P
e.me	ɛm	V;PRES;SG;3P
e.me	e.mɔ̃	V;PRES;PL;1P
e.me	e.me	V;PRES;PL;2P
e.me	ɛm	V;PRES;PL;3P
a.ʒu.te	a.ʒu.te	V;INF
a.ʒu.te	a.ʒu.tɑ̃	V;PRES;GER
a.ʒu.te	a.ʒu.te	V;PST;PP
a.ʒu.te	a.ʒut	V;PRES;SG;1P
a.ʒu.te	a.ʒut	V;PRES;SG;2P
a.ʒu.te	a.ʒut	V;PRES;SG;3P
a.ʒu.te	a.ʒu.tɔ̃	V;PRES;PL;1P
a.ʒu.te	a.ʒu.te	V;PRES;PL;2P
a.ʒu.te	a.ʒut	V;PRES;PL;3P
a.le	a.le	V;INF
a.le	a.lɑ̃	V;PRES;GER
a.le	a.le	V;PST;PP
a.le	vɛ	V;PRES;SG;1P
a.le	vɑ	V;PRES;SG;2P
a.le	va	V;PRES;SG;3P
a.le	a.lɔ̃	V;PRES;PL;1P
a.le	a.le	V;PRES;PL;2P
a.le	vɔ̃	V;PRES;PL;3P
a.me.na.ʒe	a.me.na.ʒe	V;INF
a.me.na.ʒe	a.me.na.ʒɑ̃	V;PRES;GER
a.me.na.ʒe	a.me.na.ʒe	V;PST;PP
a.me.na.ʒe	a.me.naʒ	V;PRES;SG;1P
a.me.na.ʒe	a.me.naʒ	V;PRES;SG;2P
a.me.na.ʒe	a.me.naʒ	V;PRES;SG;3P
a.me.na.ʒe	a.me.na.ʒɔ̃	V;PRES;PL;1P
a.me.na.ʒe	a.me.na.ʒe	V;PRES;PL;2P
a.me.na.ʒe	a.me.naʒ	V;PRES;PL;3P
am.ne	am.ne	V;INF
am.ne	am.nɑ̃	V;PRES;GER
am.ne	am.ne	V;PST;PP
am.ne	a.mɛn	V;PRES;SG;1P
am.ne	a.mɛn	V;PRES;SG;2P
am.ne	a.mɛn	V;PRES;SG;3P
am.ne	am.nɔ̃	V;PRES;PL;1P
am.ne	am.ne	V;PRES;PL;2P
am.ne	a.mɛn	V;PRES;PL;3P
a.my.ze	a.my.ze	V;INF
a.my.ze	a.my.zɑ̃	V;PRES;GER
a.my.ze	a.my.ze	V;PST;PP
a.my.ze	a.myz	V;PRES;SG;1P
a.my.ze	a.myz	V;PRES;SG;2P
a.my.ze	a.myz	V;PRES;SG;3P
a.my.ze	a.my.zɔ̃	V;PRES;PL;1P
a.my.ze	a.my.ze	V;PRES;PL;2P
a.my.ze	a.myz	V;PRES;PL;3P
a.nɔ̃.se	a.nɔ̃.se	V;INF
a.nɔ̃.se	a.nɔ̃.sɑ̃	V;PRES;GER
a.nɔ̃.se	a.nɔ̃.se	V;PST;PP
a.nɔ̃.se	a.nɔ̃s	V;PRES;SG;1P
a.nɔ̃.se	a.nɔ̃s	V;PRES;SG;2P
a.nɔ̃.se	a.nɔ̃s	V;PRES;SG;3P
a.nɔ̃.se	a.nɔ̃.sɔ̃	V;PRES;PL;1P
a.nɔ̃.se	a.nɔ̃.se	V;PRES;PL;2P
a.nɔ̃.se	a.nɔ̃s	V;PRES;PL;3P
a.pɛʁ.sə.vwaʁ	a.pɛʁ.sə.vwaʁ	V;INF
a.pɛʁ.sə.vwaʁ	a.pɛʁ.sə.vɑ̃	V;PRES;GER
a.pɛʁ.sə.vwaʁ	a.pɛʁ.sy	V;PST;PP
a.pɛʁ.sə.vwaʁ	a.pɛʁ.swa	V;PRES;SG;1P
a.pɛʁ.sə.vwaʁ	a.pɛʁ.swa	V;PRES;SG;2P
a.pɛʁ.sə.vwaʁ	a.pɛʁ.swa	V;PRES;SG;3P
a.pɛʁ.sə.vwaʁ	a.pɛʁ.sə.vɔ̃	V;PRES;PL;1P
a.pɛʁ.sə.vwaʁ	a.pɛʁ.sə.ve	V;PRES;PL;2P
a.pɛʁ.sə.vwaʁ	a.pɛʁ.swav	V;PRES;PL;3P
a.pa.ʁɛtʁ	a.pa.ʁɛtʁ	V;INF
a.pa.ʁɛtʁ	a.pa.ʁɛ.sɑ̃	V;PRES;GER
a.pa.ʁɛtʁ	a.pa.ʁy	V;PST;PP
a.pa.ʁɛtʁ	a.pa.ʁɛ	V;PRES;SG;1P
a.pa.ʁɛtʁ	a.pa.ʁɛ	V;PRES;SG;2P
a.pa.ʁɛtʁ	a.pa.ʁɛ	V;PRES;SG;3P
a.pa.ʁɛtʁ	a.pa.ʁɛ.sɔ̃	V;PRES;PL;1P
a.pa.ʁɛtʁ	a.pa.ʁɛ.se	V;PRES;PL;2P
a.pa.ʁɛtʁ	a.pa.ʁɛs	V;PRES;PL;3P
a.paʁ.tə.niʁ	a.paʁ.tə.niʁ	V;INF
a.paʁ.tə.niʁ	a.paʁ.tə.nɑ̃	V;PRES;GER
a.paʁ.tə.niʁ	a.paʁ.tə.ny	V;PST;PP
a.paʁ.tə.niʁ	a.paʁ.tjɛ̃	V;PRES;SG;1P
a.paʁ.tə.niʁ	a.paʁ.tjɛ̃	V;PRES;SG;2P
a.paʁ.tə.niʁ	a.paʁ.tjɛ̃	V;PRES;SG;3P
a.paʁ.tə.niʁ	a.paʁ.tə.nɔ̃	V;PRES;PL;1P
a.paʁ.tə.niʁ	a.paʁ.tə.ne	V;PRES;PL;2P
a.paʁ.tə.niʁ	a.paʁ.tjɛn	V;PRES;PL;3P
a.pə.le	a.pə.le	V;INF
a.pə.le	a.plɑ̃	V;PRES;GER
a.pə.le	a.ple	V;PST;PP
a.pə.le	a.pɛl	V;PRES;SG;1P
a.pə.le	a.pɛl	V;PRES;SG;2P
a.pə.le	a.pɛl	V;PRES;SG;3P
a.pə.le	a.plɔ̃	V;PRES;PL;1P
a.pə.le	a.ple	V;PRES;PL;2P
a.pə.le	a.pɛl	V;PRES;PL;3P
a.pɔʁ.te	a.pɔʁ.te	V;INF
a.pɔʁ.te	a.pɔʁ.tɑ̃	V;PRES;GER
a.pɔʁ.te	a.pɔʁ.te	V;PST;PP
a.pɔʁ.te	a.pɔʁt	V;PRES;SG;1P
a.pɔʁ.te	a.pɔʁt	V;PRES;SG;2P
a.pɔʁ.te	a.pɔʁt	V;PRES;SG;3P
a.pɔʁ.te	a.pɔʁ.tɔ̃	V;PRES;PL;1P
a.pɔʁ.te	a.pɔʁ.te	V;PRES;PL;2P
a.pɔʁ.te	a.pɔʁt	V;PRES;PL;3P
a.pʁɑ̃dʁ	a.pʁɑ̃dʁ	V;INF
a.pʁɑ̃dʁ	a.pʁə.nɑ̃	V;PRES;GER
a.pʁɑ̃dʁ	a.pʁi	V;PST;PP
a.pʁɑ̃dʁ	a.pʁɑ̃	V;PRES;SG;1P
a.pʁɑ̃dʁ	a.pʁɑ̃	V;PRES;SG;2P
a.pʁɑ̃dʁ	a.pʁɑ̃	V;PRES;SG;3P
a.pʁɑ̃dʁ	a.pʁə.nɔ̃	V;PRES;PL;1P
a.pʁɑ̃dʁ	a.pʁə.ne	V;PRES;PL;2P
a.pʁɑ̃dʁ	a.pʁɛn	V;PRES;PL;3P
a.pʁɔ.ʃe	a.pʁɔ.ʃe	V;INF
a.pʁɔ.ʃe	a.pʁɔ.ʃɑ̃	V;PRES;GER
a.pʁɔ.ʃe	a.pʁɔ.ʃe	V;PST;PP
a.pʁɔ.ʃe	a.pʁɔʃ	V;PRES;SG;1P
a.pʁɔ.ʃe	a.pʁɔʃ	V;PRES;SG;2P
a.pʁɔ.ʃe	a.pʁɔʃ	V;PRES;SG;3P
a.pʁɔ.ʃe	a.pʁɔ.ʃɔ̃	V;PRES;PL;1P
a.pʁɔ.ʃe	a.pʁɔ.ʃe	V;PRES;PL;2P
a.pʁɔ.ʃe	a.pʁɔʃ	V;PRES;PL;3P
a.pʁu.ve	a.pʁu.ve	V;INF
a.pʁu.ve	a.pʁu.vɑ̃	V;PRES;GER
a.pʁu.ve	a.pʁu.ve	V;PST;PP
a.pʁu.ve	a.pʁuv	V;PRES;SG;1P
a.pʁu.ve	a.pʁuv	V;PRES;SG;2P
a.pʁu.ve	a.pʁuv	V;PRES;SG;3P
a.pʁu.ve	a.pʁu.vɔ̃	V;PRES;PL;1P
a.pʁu.ve	a.pʁu.ve	V;PRES;PL;2P
a.pʁu.ve	a.pʁuv	V;PRES;PL;3P
aʁ.me	aʁ.me	V;INF
aʁ.me	aʁ.mɑ̃	V;PRES;GER
aʁ.me	aʁ.me	V;PST;PP
aʁ.me	aʁm	V;PRES;SG;1P
aʁ.me	aʁm	V;PRES;SG;2P
aʁ.me	aʁm	V;PRES;SG;3P
aʁ.me	aʁ.mɔ̃	V;PRES;PL;1P
aʁ.me	aʁ.me	V;PRES;PL;2P
aʁ.me	aʁm	V;PRES;PL;3P
a.ʁa.ʃe	a.ʁa.ʃe	V;INF
a.ʁa.ʃe	a.ʁa.ʃɑ̃	V;PRES;GER
a.ʁa.ʃe	a.ʁa.ʃe	V;PST;PP
a.ʁa.ʃe	a.ʁaʃ	V;PRES;SG;1P
a.ʁa.ʃe	a.ʁaʃ	V;PRES;SG;2P
a.ʁa.ʃe	a.ʁaʃ	V;PRES;SG;3P
a.ʁa.ʃe	a.ʁa.ʃɔ̃	V;PRES;PL;1P
a.ʁa.ʃe	a.ʁa.ʃe	V;PRES;PL;2P
a.ʁa.ʃe	a.ʁaʃ	V;PRES;PL;3P
a.ʁɑ̃.ʒe	a.ʁɑ̃.ʒe	V;INF
a.ʁɑ̃.ʒe	a.ʁɑ̃.ʒɑ̃	V;PRES;GER
a.ʁɑ̃.ʒe	a.ʁɑ̃.ʒe	V;PST;PP
a.ʁɑ̃.ʒe	a.ʁɑ̃ʒ	V;PRES;SG;1P
a.ʁɑ̃.ʒe	a.ʁɑ̃ʒ	V;PRES;SG;2P
a.ʁɑ̃.ʒe	a.ʁɑ̃ʒ	V;PRES;SG;3P
a.ʁɑ̃.ʒe	a.ʁɑ̃.ʒɔ̃	V;PRES;PL;1P
a.ʁɑ̃.ʒe	a.ʁɑ̃.ʒe	V;PRES;PL;2P
a.ʁɑ̃.ʒe	a.ʁɑ̃ʒ	V;PRES;PL;3P
a.ʁɛ.te	a.ʁɛ.te	V;INF
a.ʁɛ.te	a.ʁɛ.tɑ̃	V;PRES;GER
a.ʁɛ.te	a.ʁɛ.te	V;PST;PP
a.ʁɛ.te	a.ʁɛt	V;PRES;SG;1P
a.ʁɛ.te	a.ʁɛt	V;PRES;SG;2P
a.ʁɛ.te	a.ʁɛt	V;PRES;SG;3P
a.ʁɛ.te	a.ʁɛ.tɔ̃	V;PRES;PL;1P
a.ʁɛ.te	a.ʁɛ.te	V;PRES;PL;2P
a.ʁɛ.te	a.ʁɛt	V;PRES;PL;3P
a.ʁi.ve	a.ʁi.ve	V;INF
a.ʁi.ve	a.ʁi.vɑ̃	V;PRES;GER
a.ʁi.ve	a.ʁi.ve	V;PST;PP
a.ʁi.ve	a.ʁiv	V;PRES;SG;1P
a.ʁi.ve	a.ʁiv	V;PRES;SG;2P
a.ʁi.ve	a.ʁiv	V;PRES;SG;3P
a.ʁi.ve	a.ʁi.vɔ̃	V;PRES;PL;1P
a.ʁi.ve	a.ʁi.ve	V;PRES;PL;2P
a.ʁi.ve	a.ʁiv	V;PRES;PL;3P
a.swaʁ	a.swaʁ	V;INF
a.swaʁ	asseyant	V;PRES;GER
a.swaʁ	a.si	V;PST;PP
a.swaʁ	assieds	V;PRES;SG;1P
a.swaʁ	assieds	V;PRES;SG;2P
a.swaʁ	assied	V;PRES;SG;3P
a.swaʁ	asseyons	V;PRES;PL;1P
a.swaʁ	asseyez	V;PRES;PL;2P
a.swaʁ	asseyent	V;PRES;PL;3P
a.sis.te	a.sis.te	V;INF
a.sis.te	a.sis.tɑ̃	V;PRES;GER
a.sis.te	a.sis.te	V;PST;PP
a.sis.te	a.sist	V;PRES;SG;1P
a.sis.te	a.sist	V;PRES;SG;2P
a.sis.te	a.sist	V;PRES;SG;3P
a.sis.te	a.sis.tɔ̃	V;PRES;PL;1P
a.sis.te	a.sis.te	V;PRES;PL;2P
a.sis.te	a.sist	V;PRES;PL;3P
a.sy.ʁe	a.sy.ʁe	V;INF
a.sy.ʁe	a.sy.ʁɑ̃	V;PRES;GER
a.sy.ʁe	a.sy.ʁe	V;PST;PP
a.sy.ʁe	a.syʁ	V;PRES;SG;1P
a.sy.ʁe	a.syʁ	V;PRES;SG;2P
a.sy.ʁe	a.syʁ	V;PRES;SG;3P
a.sy.ʁe	a.sy.ʁɔ̃	V;PRES;PL;1P
a.sy.ʁe	a.sy.ʁe	V;PRES;PL;2P
a.sy.ʁe	a.syʁ	V;PRES;PL;3P
a.ta.ke	a.ta.ke	V;INF
a.ta.ke	a.ta.kɑ̃	V;PRES;GER
a.ta.ke	a.ta.ke	V;PST;PP
a.ta.ke	a.tak	V;PRES;SG;1P
a.ta.ke	a.tak	V;PRES;SG;2P
a.ta.ke	a.tak	V;PRES;SG;3P
a.ta.ke	a.ta.kɔ̃	V;PRES;PL;1P
a.ta.ke	a.ta.ke	V;PRES;PL;2P
a.ta.ke	a.tak	V;PRES;PL;3P
a.tɛ̃dʁ	a.tɛ̃dʁ	V;INF
a.tɛ̃dʁ	a.tɛ.ɲɑ̃	V;PRES;GER
a.tɛ̃dʁ	a.tɛ̃	V;PST;PP
a.tɛ̃dʁ	a.tɛ̃	V;PRES;SG;1P
a.tɛ̃dʁ	a.tɛ̃	V;PRES;SG;2P
a.tɛ̃dʁ	a.tɛ̃	V;PRES;SG;3P
a.tɛ̃dʁ	a.tɛ.ɲɔ̃	V;PRES;PL;1P
a.tɛ̃dʁ	a.tɛ.ɲe	V;PRES;PL;2P
a.tɛ̃dʁ	a.tɛɲ	V;PRES;PL;3P
a.tɑ̃dʁ	a.tɑ̃dʁ	V;INF
a.tɑ̃dʁ	a.tɑ̃.dɑ̃	V;PRES;GER
a.tɑ̃dʁ	a.tɑ̃.dy	V;PST;PP
a.tɑ̃dʁ	a.tɑ̃	V;PRES;SG;1P
a.tɑ̃dʁ	a.tɑ̃	V;PRES;SG;2P
a.tɑ̃dʁ	a.tɑ̃	V;PRES;SG;3P
a.tɑ̃dʁ	a.tɑ̃.dɔ̃	V;PRES;PL;1P
a.tɑ̃dʁ	a.tɑ̃.de	V;PRES;PL;2P
a.tɑ̃dʁ	a.tɑ̃d	V;PRES;PL;3P
a.ti.ʁe	a.ti.ʁe	V;INF
a.ti.ʁe	a.ti.ʁɑ̃	V;PRES;GER
a.ti.ʁe	a.ti.ʁe	V;PST;PP
a.ti.ʁe	a.tiʁ	V;PRES;SG;1P
a.ti.ʁe	a.tiʁ	V;PRES;SG;2P
a.ti.ʁe	a.tiʁ	V;PRES;SG;3P
a.ti.ʁe	a.ti.ʁɔ̃	V;PRES;PL;1P
a.ti.ʁe	a.ti.ʁe	V;PRES;PL;2P
a.ti.ʁe	a.tiʁ	V;PRES;PL;3P
a.tʁa.pe	a.tʁa.pe	V;INF
a.tʁa.pe	a.tʁa.pɑ̃	V;PRES;GER
a.tʁa.pe	a.tʁa.pe	V;PST;PP
a.tʁa.pe	a.tʁap	V;PRES;SG;1P
a.tʁa.pe	a.tʁap	V;PRES;SG;2P
a.tʁa.pe	a.tʁap	V;PRES;SG;3P
a.tʁa.pe	a.tʁa.pɔ̃	V;PRES;PL;1P
a.tʁa.pe	a.tʁa.pe	V;PRES;PL;2P
a.tʁa.pe	a.tʁap	V;PRES;PL;3P
oɡ.mɑ̃.te	oɡ.mɑ̃.te	V;INF
oɡ.mɑ̃.te	oɡ.mɑ̃.tɑ̃	V;PRES;GER
oɡ.mɑ̃.te	oɡ.mɑ̃.te	V;PST;PP
oɡ.mɑ̃.te	oɡ.mɑ̃t	V;PRES;SG;1P
oɡ.mɑ̃.te	oɡ.mɑ̃t	V;PRES;SG;2P
oɡ.mɑ̃.te	oɡ.mɑ̃t	V;PRES;SG;3P
oɡ.mɑ̃.te	oɡ.mɑ̃.tɔ̃	V;PRES;PL;1P
oɡ.mɑ̃.te	oɡ.mɑ̃.te	V;PRES;PL;2P
oɡ.mɑ̃.te	oɡ.mɑ̃t	V;PRES;PL;3P
a.vɑ̃.se	a.vɑ̃.se	V;INF
a.vɑ̃.se	a.vɑ̃.sɑ̃	V;PRES;GER
a.vɑ̃.se	a.vɑ̃.se	V;PST;PP
a.vɑ̃.se	a.vɑ̃s	V;PRES;SG;1P
a.vɑ̃.se	a.vɑ̃s	V;PRES;SG;2P
a.vɑ̃.se	a.vɑ̃s	V;PRES;SG;3P
a.vɑ̃.se	a.vɑ̃.sɔ̃	V;PRES;PL;1P
